,state,year,labor force,unemployment rate,All Ages SAIPE Poverty Universe,All Ages in Poverty Count,All Ages in Poverty Percent,Under Age 18 SAIPE Poverty Universe,Under Age 18 in Poverty Count,Under Age 18 in Poverty Percent,Ages 5 to 17 in Families SAIPE Poverty Universe,Ages 5 to 17 in Families in Poverty Count,Ages 5 to 17 in Families in Poverty Percent,Under Age 5 SAIPE Poverty Universe,Under Age 5 in Poverty Count,Under Age 5 in Poverty Percent,Median Household Income in Dollars
1376,New York,2008,9664773,5.4,18964468,2595816,13.7,4342305,837435,19.3,3144252,576856,18.3,1181062,245206,20.8,55980
1377,New York,2009,9647485,8.3,19014189,2708119,14.2,4354425,878114,20.2,3138545,590889,18.8,1198533,272021,22.7,54554
1378,New York,2010,9595362,8.6,18879724,2840564,15,4250253,912004,21.5,3102874,621649,20,1131352,275636,24.4,54047
1379,New York,2011,9517361,8.3,18953964,3043461,16.1,4219908,960956,22.8,3064631,658371,21.5,1137661,286025,25.1,55147
1380,New York,2012,9612232,8.5,19064060,3040207,15.9,4200651,968025,23,3040649,658627,21.7,1145002,295328,25.8,56357
1381,New York,2013,9659170,7.7,19133973,3068230,16,4167553,956127,22.9,3004958,666555,22.2,1145629,274044,23.9,57255
1382,New York,2014,9591309,6.3,19228484,3082613,16,4153197,949253,22.9,2975223,646557,21.7,1157873,284767,24.6,58771
1383,New York,2015,9644615,5.3,19283863,2985604,15.5,4133771,921512,22.3,2965146,631903,21.3,1153524,275702,23.9,60805
1384,New York,2016,9668687,4.8,19230203,2843954,14.8,4102600,853769,20.8,2956678,585700,19.8,1128769,252227,22.3,62700
1385,New York,2017,9704695,4.7,19230203,2843954,14.8,4102600,853769,20.8,2956678,585700,19.8,1128769,252227,22.3,62700
1386,North Carolina,1976,2609782,6.3,8870359.5,1118214,13.8,2199513.5,398952,19.6,1552191,251167,17.5,596383.5,129068,23.1,39438
1387,North Carolina,1977,2688807,5.9,8870359.5,1118214,13.8,2199513.5,398952,19.6,1552191,251167,17.5,596383.5,129068,23.1,39438
1388,North Carolina,1978,2764219,4.5,8870359.5,1118214,13.8,2199513.5,398952,19.6,1552191,251167,17.5,596383.5,129068,23.1,39438
1389,North Carolina,1979,2810807,4.8,8870359.5,1118214,13.8,2199513.5,398952,19.6,1552191,251167,17.5,596383.5,129068,23.1,39438
1390,North Carolina,1980,2853983,6.4,8870359.5,1118214,13.8,2199513.5,398952,19.6,1552191,251167,17.5,596383.5,129068,23.1,39438
1391,North Carolina,1981,2911968,6.5,8870359.5,1118214,13.8,2199513.5,398952,19.6,1552191,251167,17.5,596383.5,129068,23.1,39438
1392,North Carolina,1982,2935666,9.2,8870359.5,1118214,13.8,2199513.5,398952,19.6,1552191,251167,17.5,596383.5,129068,23.1,39438
1393,North Carolina,1983,2945353,9,8870359.5,1118214,13.8,2199513.5,398952,19.6,1552191,251167,17.5,596383.5,129068,23.1,39438
1394,North Carolina,1984,3029867,6.7,8870359.5,1118214,13.8,2199513.5,398952,19.6,1552191,251167,17.5,596383.5,129068,23.1,39438
1395,North Carolina,1985,3106764,5.6,8870359.5,1118214,13.8,2199513.5,398952,19.6,1552191,251167,17.5,596383.5,129068,23.1,39438
1396,North Carolina,1986,3185480,5.3,8870359.5,1118214,13.8,2199513.5,398952,19.6,1552191,251167,17.5,596383.5,129068,23.1,39438
1397,North Carolina,1987,3266960,4.5,8870359.5,1118214,13.8,2199513.5,398952,19.6,1552191,251167,17.5,596383.5,129068,23.1,39438
1398,North Carolina,1988,3320376,3.6,8870359.5,1118214,13.8,2199513.5,398952,19.6,1552191,251167,17.5,596383.5,129068,23.1,39438
1399,North Carolina,1989,3396102,3.5,8870359.5,836793,12.9,2199513.5,290156,17.8,1552191,184472,16.2,596383.5,90217,19.1,26247
1400,North Carolina,1990,3476500,4.1,8870359.5,874465,13.2,2199513.5,306120,18.275,1552191,192603,16.525,596383.5,98838,20.2,26883.25
1401,North Carolina,1991,3538010,5.8,8870359.5,912137,13.5,2199513.5,322084,18.75,1552191,200734,16.85,596383.5,107459,21.3,27519.5
1402,North Carolina,1992,3603937,6,8870359.5,949809,13.8,2199513.5,338048,19.225,1552191,208865,17.175,596383.5,116080,22.4,28155.75
1403,North Carolina,1993,3628362,5,8870359.5,987481,14.1,2199513.5,354012,19.7,1552191,216996,17.5,596383.5,124701,23.5,28792
1404,North Carolina,1994,3686337,4.4,8870359.5,966642,13.6,2199513.5,359613.5,19.65,1552191,223683,17.5,596383.5,124045,23.3,30389.5
1405,North Carolina,1995,3763539,4.3,8870359.5,945803,13.1,2199513.5,365215,19.6,1552191,230370,17.5,596383.5,123389,23.1,31987
1406,North Carolina,1996,3901251,4.3,8870359.5,940388,12.8,2199513.5,357716,18.8,1552191,225273,16.8,596383.5,115492,21.4,34487
1407,North Carolina,1997,3983679,3.7,8870359.5,940547,12.6,2199513.5,361170,18.6,1552191,231965,17,596383.5,111991,20.6,35320
1408,North Carolina,1998,3990054,3.5,7552005,978106,13,1972024,382481,19.4,1381968,251167,18.2,549790,114611,20.8,35982
1409,North Carolina,1999,4057006,3.2,7884491,967370,12.3,1958577,338861,17.3,1390484,229128,16.5,537196,95890,17.9,37563
1410,North Carolina,2000,4138190,3.7,8007626,934374,11.7,2006976,330226,16.5,1420175,210029,14.8,561459,106038,18.9,38889
1411,North Carolina,2001,4198338,5.5,8100875,964661,11.9,2037515,334903,16.4,1439851,212069,14.7,567791,106628,18.8,39072
1412,North Carolina,2002,4184713,6.6,8230139,1058423,12.9,2079253,360981,17.4,1472405,231696,15.7,582904,118554,20.3,38194
1413,North Carolina,2003,4255631,6.4,8337231,1118214,13.4,2107620,402462,19.1,1482915,248492,16.8,589422,139464,23.7,39438
1414,North Carolina,2004,4253126,5.5,8482242,1173969,13.8,2130492,398952,18.7,1490552,252410,16.9,600649,129068,21.5,40863
1415,North Carolina,2005,4317428,5.2,8381053,1247292,14.9,2103809,438050,20.8,1494066,287894,19.3,597051,138820,23.3,40781
1416,North Carolina,2006,4444967,4.7,8591270,1256624,14.6,2123375,426469,20.1,1507978,275274,18.3,601913,140125,23.3,42721
1417,North Carolina,2007,4512856,4.7,8793210,1256867,14.3,2186320,427221,19.5,1545902,275164,17.8,627176,141506,22.6,44772
1418,North Carolina,2008,4560059,6.1,8947509,1301882,14.6,2212707,440281,19.9,1558480,282961,18.2,642257,147112,22.9,46574
1419,North Carolina,2009,4570789,10.6,9095863,1475063,16.2,2242738,503713,22.5,1580766,321503,20.3,650351,172447,26.5,43754
1420,North Carolina,2010,4616691,10.9,9304575,1618597,17.4,2249819,554191,24.6,1616588,366148,22.6,623543,178823,28.7,43417
1421,North Carolina,2011,4633072,10.3,9406123,1673627,17.8,2261567,573679,25.4,1633048,380911,23.3,620521,184915,29.8,44028
1422,North Carolina,2012,4680057,9.3,9498969,1706255,18,2255333,581594,25.8,1638257,392122,23.9,608890,181415,29.8,45195
1423,North Carolina,2013,4692940,8,9588243,1711331,17.8,2247397,563572,25.1,1639310,386419,23.6,596923,166834,27.9,45946
1424,North Carolina,2014,4699058,6.3,9691813,1663954,17.2,2256859,544149,24.1,1650774,373438,22.6,595844,161245,27.1,46596
1425,North Carolina,2015,4768806,5.7,9790028,1607249,16.4,2257621,528760,23.4,1654124,362586,21.9,592918,156403,26.4,47884
1426,North Carolina,2016,4854828,5.1,9885985,1523034,15.4,2261651,490775,21.7,1656620,336152,20.3,593130,143903,24.3,50595
1427,North Carolina,2017,4941701,4.6,9885985,1523034,15.4,2261651,490775,21.7,1656620,336152,20.3,593130,143903,24.3,50595
1428,North Dakota,1976,278686,3.7,623922,76951,11.6,148516,21447,14.5,106861.5,12869,12.3,40575.5,7563,18.7,38223
1429,North Dakota,1977,287162,4.5,623922,76951,11.6,148516,21447,14.5,106861.5,12869,12.3,40575.5,7563,18.7,38223
1430,North Dakota,1978,293863,4.3,623922,76951,11.6,148516,21447,14.5,106861.5,12869,12.3,40575.5,7563,18.7,38223
1431,North Dakota,1979,299850,4,623922,76951,11.6,148516,21447,14.5,106861.5,12869,12.3,40575.5,7563,18.7,38223
1432,North Dakota,1980,303355,4.9,623922,76951,11.6,148516,21447,14.5,106861.5,12869,12.3,40575.5,7563,18.7,38223
1433,North Dakota,1981,309566,4.8,623922,76951,11.6,148516,21447,14.5,106861.5,12869,12.3,40575.5,7563,18.7,38223
1434,North Dakota,1982,315885,5.6,623922,76951,11.6,148516,21447,14.5,106861.5,12869,12.3,40575.5,7563,18.7,38223
1435,North Dakota,1983,320240,5.7,623922,76951,11.6,148516,21447,14.5,106861.5,12869,12.3,40575.5,7563,18.7,38223
1436,North Dakota,1984,326772,5.3,623922,76951,11.6,148516,21447,14.5,106861.5,12869,12.3,40575.5,7563,18.7,38223
1437,North Dakota,1985,332622,5.7,623922,76951,11.6,148516,21447,14.5,106861.5,12869,12.3,40575.5,7563,18.7,38223
1438,North Dakota,1986,332507,5.9,623922,76951,11.6,148516,21447,14.5,106861.5,12869,12.3,40575.5,7563,18.7,38223
1439,North Dakota,1987,330954,5,623922,76951,11.6,148516,21447,14.5,106861.5,12869,12.3,40575.5,7563,18.7,38223
1440,North Dakota,1988,330983,4.7,623922,76951,11.6,148516,21447,14.5,106861.5,12869,12.3,40575.5,7563,18.7,38223
1441,North Dakota,1989,330463,4.3,623922,78654,12.6,148516,31163,17.5,106861.5,19251,15.2,40575.5,10423,21,23910
1442,North Dakota,1990,317217,4,623922,78783,12.575,148516,30386.25,17.175,106861.5,19096.25,15,40575.5,9999.5,20.75,24764.75
1443,North Dakota,1991,315214,4.4,623922,78912,12.55,148516,29609.5,16.85,106861.5,18941.5,14.8,40575.5,9576,20.5,25619.5
1444,North Dakota,1992,315924,4.7,623922,79041,12.525,148516,28832.75,16.525,106861.5,18786.75,14.6,40575.5,9152.5,20.25,26474.25
1445,North Dakota,1993,323927,4.3,623922,79170,12.5,148516,28056,16.2,106861.5,18632,14.4,40575.5,8729,20,27329
1446,North Dakota,1994,336807,3.7,623922,77274.5,12.2,148516,27447,16.05,106861.5,18407,14.55,40575.5,8339.5,19.45,28325
1447,North Dakota,1995,340299,3.2,623922,75379,11.9,148516,26838,15.9,106861.5,18182,14.7,40575.5,7950,18.9,29321
1448,North Dakota,1996,347537,2.9,623922,72664,11.5,148516,25020,15,106861.5,15208,12.6,40575.5,8040,19.4,30798
1449,North Dakota,1997,351391,2.7,623922,78461,12.5,148516,27807,16.8,106861.5,18448,15.3,40575.5,7479,18.3,31764
1450,North Dakota,1998,349505,2.9,624343,80381,12.9,162123,28122,17.3,120408,17896,14.9,39968,9041,22.6,32430
1451,North Dakota,1999,343452,3.3,628000,73107,11.6,159542,24918,15.6,116290,15597,13.4,38953,7684,19.7,34206
1452,North Dakota,2000,342568,3,621472,64809,10.4,149475,19524,13.1,111567,11661,10.5,36542,7056,19.3,35636
1453,North Dakota,2001,341816,2.9,618676,70488,11.4,147653,21447,14.5,109779,13593,12.4,36432,6775,18.6,36177
1454,North Dakota,2002,340631,3.7,620704,68625,11.1,146159,20220,13.8,108140,12869,11.9,36826,6672,18.1,36223
1455,North Dakota,2003,344676,3.7,620602,65063,10.5,138803,18640,13.4,101222,11245,11.1,35365,6600,18.7,38223
1456,North Dakota,2004,352466,3.4,623501,67625,10.8,136655,18514,13.5,97481,10712,11,36687,6589,18,39233
1457,North Dakota,2005,355545,3.4,607255,70588,11.6,133459,19349,14.5,96506,11872,12.3,36102,6817,18.9,40818
1458,North Dakota,2006,361459,3.2,605871,71059,11.7,141025,19809,14,101319,12125,12,38826,6808,17.5,41852
1459,North Dakota,2007,367234,3.1,612570,72242,11.8,140492,19683,14,100046,11671,11.7,39511,7148,18.1,43936
1460,North Dakota,2008,371025,3.2,615392,70654,11.5,141001,20023,14.2,98654,11754,11.9,41183,7483,18.2,45996
1461,North Dakota,2009,368665,4.1,620797,72911,11.7,141889,20022,14.1,98493,11733,11.9,42688,7679,18,47898
1462,North Dakota,2010,378342,3.8,651420,81176,12.5,148213,23330,15.7,103296,14149,13.7,44158,8507,19.3,48878
1463,North Dakota,2011,388634,3.5,660484,79124,12,148819,22034,14.8,103626,12766,12.3,44076,8386,19,52135
1464,North Dakota,2012,397867,3.1,674845,75251,11.2,151313,20684,13.7,105583,12555,11.9,45104,7563,16.8,54579
1465,North Dakota,2013,406193,2.9,698176,81055,11.6,160537,19962,12.4,112290,12685,11.3,47767,6754,14.1,56800
1466,North Dakota,2014,414413,2.7,712526,79203,11.1,164329,22572,13.7,113643,14011,12.3,49593,7779,15.7,60227
1467,North Dakota,2015,414210,2.8,731319,78613,10.7,170998,20716,12.1,117822,12410,10.5,51964,7437,14.3,61674
1468,North Dakota,2016,414431,3.1,731713,76951,10.5,172359,20518,11.9,117194,12289,10.5,54208,7421,13.7,61898
1469,North Dakota,2017,414399,2.6,731713,76951,10.5,172359,20518,11.9,117194,12289,10.5,54208,7421,13.7,61898
1470,Ohio,1976,4755748,7.8,11225036.5,1442421,13,2696005.5,521730,18.5,1962557,337626,16.9,721482,163836,22.7,43119
1471,Ohio,1977,4833856,6.5,11225036.5,1442421,13,2696005.5,521730,18.5,1962557,337626,16.9,721482,163836,22.7,43119
1472,Ohio,1978,4950642,5.5,11225036.5,1442421,13,2696005.5,521730,18.5,1962557,337626,16.9,721482,163836,22.7,43119
1473,Ohio,1979,5055136,5.8,11225036.5,1442421,13,2696005.5,521730,18.5,1962557,337626,16.9,721482,163836,22.7,43119
1474,Ohio,1980,5087387,8.4,11225036.5,1442421,13,2696005.5,521730,18.5,1962557,337626,16.9,721482,163836,22.7,43119
1475,Ohio,1981,5105836,9.4,11225036.5,1442421,13,2696005.5,521730,18.5,1962557,337626,16.9,721482,163836,22.7,43119
1476,Ohio,1982,5126857,12.7,11225036.5,1442421,13,2696005.5,521730,18.5,1962557,337626,16.9,721482,163836,22.7,43119
1477,Ohio,1983,5097422,12.4,11225036.5,1442421,13,2696005.5,521730,18.5,1962557,337626,16.9,721482,163836,22.7,43119
1478,Ohio,1984,5096523,9.5,11225036.5,1442421,13,2696005.5,521730,18.5,1962557,337626,16.9,721482,163836,22.7,43119
1479,Ohio,1985,5153700,8.9,11225036.5,1442421,13,2696005.5,521730,18.5,1962557,337626,16.9,721482,163836,22.7,43119
1480,Ohio,1986,5222904,8.3,11225036.5,1442421,13,2696005.5,521730,18.5,1962557,337626,16.9,721482,163836,22.7,43119
1481,Ohio,1987,5259505,7.1,11225036.5,1442421,13,2696005.5,521730,18.5,1962557,337626,16.9,721482,163836,22.7,43119
1482,Ohio,1988,5317556,6,11225036.5,1442421,13,2696005.5,521730,18.5,1962557,337626,16.9,721482,163836,22.7,43119
1483,Ohio,1989,5380101,5.5,11225036.5,1299615,12.1,2696005.5,519435,18.3,1962557,337626,16.9,721482,163348,20.2,28626
1484,Ohio,1990,5419623,5.6,11225036.5,1353498,12.5,2696005.5,546184.5,19.1,1962557,352696,17.525,721482,174752.5,21.625,29193.5
1485,Ohio,1991,5431912,6.5,11225036.5,1407381,12.9,2696005.5,572934,19.9,1962557,367766,18.15,721482,186157,23.05,29761
1486,Ohio,1992,5503260,7.4,11225036.5,1461264,13.3,2696005.5,599683.5,20.7,1962557,382836,18.775,721482,197561.5,24.475,30328.5
1487,Ohio,1993,5501305,6.6,11225036.5,1515147,13.7,2696005.5,626433,21.5,1962557,397906,19.4,721482,208966,25.9,30896
1488,Ohio,1994,5548818,5.6,11225036.5,1387476.5,12.5,2696005.5,575247,19.75,1962557,361548.5,17.45,721482,191946.5,24.15,32427
1489,Ohio,1995,5589102,4.8,11225036.5,1259806,11.3,2696005.5,524061,18,1962557,325191,15.5,721482,174927,22.4,33958
1490,Ohio,1996,5645423,5,11225036.5,1307399,11.7,2696005.5,495269,17,1962557,315069,15,721482,159217,20.8,34198
1491,Ohio,1997,5695177,4.6,11225036.5,1223791,11,2696005.5,465752,16,1962557,300808,14.3,721482,142198,18.8,36029
1492,Ohio,1998,5707110,4.3,11195534,1202277,10.7,2888859,474707,16.4,2081379,299740,14.4,752276,148687,19.8,38726
1493,Ohio,1999,5754992,4.3,11152802,1224362,11,2868273,460120,16,2070013,284243,13.7,753161,158489,21,39707
1494,Ohio,2000,5787343,4,11144967,1088381,9.8,2848274,400440,14.1,2056206,239711,11.7,748849,143552,19.2,42054
1495,Ohio,2001,5816832,4.3,11167021,1144638,10.3,2812035,415602,14.8,2025223,258102,12.7,733615,128356,17.5,41780
1496,Ohio,2002,5852985,5.7,11219466,1147950,10.2,2798743,378143,13.5,2039134,238368,11.7,729018,126354,17.3,42246
1497,Ohio,2003,5872372,6.2,11231817,1196943,10.7,2772381,425893,15.4,2018456,258749,12.8,720134,150105,20.8,43119
1498,Ohio,2004,5870479,6.3,11249853,1313682,11.7,2756277,463954,16.8,1987812,288329,14.5,728580,157817,21.7,43371
1499,Ohio,2005,5890046,5.9,11117482,1442421,13,2711978,501341,18.5,1974516,322771,16.3,721911,163836,22.7,43547
1500,Ohio,2006,5945482,5.4,11156061,1475788,13.2,2717164,502846,18.5,1980581,325254,16.4,721053,163320,22.7,44609
1501,Ohio,2007,5990292,5.6,11151371,1458625,13.1,2701298,497554,18.4,1964128,323397,16.5,722443,160400,22.2,46645
1502,Ohio,2008,5965166,6.4,11172159,1489314,13.3,2690713,496890,18.5,1948770,315873,16.2,728969,168643,23.1,48011
1503,Ohio,2009,5906768,10.3,11225160,1699288,15.1,2671682,577026,21.6,1931078,371431,19.2,727073,193000,26.5,45467
1504,Ohio,2010,5846886,10.3,11224913,1771404,15.8,2678989,619354,23.1,1960986,407567,20.8,705656,199674,28.3,45151
1505,Ohio,2011,5771469,8.8,11234064,1836098,16.3,2649293,634234,23.9,1937723,417165,21.5,698073,205132,29.4,45803
1506,Ohio,2012,5705591,7.4,11227437,1818886,16.2,2615367,617006,23.6,1922165,411818,21.4,679930,192591,28.3,46873
1507,Ohio,2013,5716730,7.5,11248737,1793523,15.9,2602025,589871,22.7,1913341,398690,20.8,675591,179739,26.6,48138
1508,Ohio,2014,5701477,5.8,11276366,1778288,15.8,2593237,588618,22.7,1905146,395792,20.8,674567,180249,26.7,49349
1509,Ohio,2015,5694303,4.9,11295380,1670487,14.8,2583951,546968,21.2,1893365,365471,19.3,678544,170403,25.1,51086
1510,Ohio,2016,5739296,5,11287358,1639636,14.5,2560276,521730,20.4,1867452,348713,18.7,679609,160833,23.7,52357
1511,Ohio,2017,5780021,5,11287358,1639636,14.5,2560276,521730,20.4,1867452,348713,18.7,679609,160833,23.7,52357
1512,Oklahoma,1976,1187330,5.7,3511097,562026,16.3,886494,207539,23.2,631361.5,135895,21.1,255452,65812,26.8,35634
1513,Oklahoma,1977,1234371,4.9,3511097,562026,16.3,886494,207539,23.2,631361.5,135895,21.1,255452,65812,26.8,35634
1514,Oklahoma,1978,1270542,3.6,3511097,562026,16.3,886494,207539,23.2,631361.5,135895,21.1,255452,65812,26.8,35634
1515,Oklahoma,1979,1311532,3.4,3511097,562026,16.3,886494,207539,23.2,631361.5,135895,21.1,255452,65812,26.8,35634
1516,Oklahoma,1980,1370727,4.4,3511097,562026,16.3,886494,207539,23.2,631361.5,135895,21.1,255452,65812,26.8,35634
1517,Oklahoma,1981,1438610,3.6,3511097,562026,16.3,886494,207539,23.2,631361.5,135895,21.1,255452,65812,26.8,35634
1518,Oklahoma,1982,1494118,6,3511097,562026,16.3,886494,207539,23.2,631361.5,135895,21.1,255452,65812,26.8,35634
1519,Oklahoma,1983,1541193,8.4,3511097,562026,16.3,886494,207539,23.2,631361.5,135895,21.1,255452,65812,26.8,35634
1520,Oklahoma,1984,1559584,7.1,3511097,562026,16.3,886494,207539,23.2,631361.5,135895,21.1,255452,65812,26.8,35634
1521,Oklahoma,1985,1567481,7.2,3511097,562026,16.3,886494,207539,23.2,631361.5,135895,21.1,255452,65812,26.8,35634
1522,Oklahoma,1986,1590593,8.2,3511097,562026,16.3,886494,207539,23.2,631361.5,135895,21.1,255452,65812,26.8,35634
1523,Oklahoma,1987,1558956,7.3,3511097,562026,16.3,886494,207539,23.2,631361.5,135895,21.1,255452,65812,26.8,35634
1524,Oklahoma,1988,1527352,6.4,3511097,562026,16.3,886494,207539,23.2,631361.5,135895,21.1,255452,65812,26.8,35634
1525,Oklahoma,1989,1519275,5.6,3511097,495882,16,886494,197982,23.4,631361.5,128264,21.2,255452,60238,26,23162
1526,Oklahoma,1990,1523545,5.7,3511097,519980,16.575,886494,205196.75,23.9,631361.5,131839.5,21.5,255452,63857.5,27.3,23819.25
1527,Oklahoma,1991,1507357,6.3,3511097,544078,17.15,886494,212411.5,24.4,631361.5,135415,21.8,255452,67477,28.6,24476.5
1528,Oklahoma,1992,1517081,6,3511097,568176,17.725,886494,219626.25,24.9,631361.5,138990.5,22.1,255452,71096.5,29.9,25133.75
1529,Oklahoma,1993,1533187,5.9,3511097,592274,18.3,886494,226841,25.4,631361.5,142566,22.4,255452,74716,31.2,25791
1530,Oklahoma,1994,1548909,5.6,3511097,593268.5,18.25,886494,230327.5,25.7,631361.5,146513,22.7,255452,75585.5,31.85,26143
1531,Oklahoma,1995,1555736,4.6,3511097,594263,18.2,886494,233814,26,631361.5,150460,23,255452,76455,32.5,26495
1532,Oklahoma,1996,1580955,4.1,3511097,561382,17.1,886494,224171,25.1,631361.5,145829,22.5,255452,70585,30.4,27648
1533,Oklahoma,1997,1609954,4.1,3511097,536804,16.3,886494,210470,23.7,631361.5,140212,21.6,255452,63180,26.8,30002
1534,Oklahoma,1998,1637452,4.3,3321130,533108,16.1,880432,204309,23.2,631174,135895,21.5,238643,62390,26.1,32373
1535,Oklahoma,1999,1656205,3.5,3367317,469218,13.9,884061,174513,19.7,642821,111417,17.3,236302,56263,23.8,33005
1536,Oklahoma,2000,1660528,3,3372484,467081,13.8,868039,173994,20,615089,109926,17.9,235438,55892,23.7,33417
1537,Oklahoma,2001,1675935,3.7,3387529,487631,14.4,866886,178680,20.6,609378,110755,18.2,237087,58898,24.8,34912
1538,Oklahoma,2002,1686568,4.7,3428096,498685,14.5,877462,177714,20.3,624932,111390,17.8,243381,60278,24.8,35313
1539,Oklahoma,2003,1685572,5.5,3438050,503702,14.7,858972,181562,21.1,607576,117122,19.3,239737,58237,24.3,35634
1540,Oklahoma,2004,1689608,4.9,3456061,484620,14,848072,171495,20.2,596105,103472,17.4,241073,59808,24.8,37109
1541,Oklahoma,2005,1703293,4.5,3420658,562026,16.4,836130,192561,23,587901,120814,20.6,240611,65812,27.4,37020
1542,Oklahoma,2006,1715794,4,3461959,576689,16.7,874411,205832,23.5,619948,130899,21.1,247603,69019,27.9,38753
1543,Oklahoma,2007,1726259,4.1,3498301,552915,15.8,882315,196160,22.2,620763,121880,19.6,255925,69276,27.1,41551
1544,Oklahoma,2008,1746466,3.7,3523893,554237,15.7,888927,195823,22,622128,122869,19.7,259984,67230,25.9,42836
1545,Oklahoma,2009,1764432,6.4,3565485,575711,16.1,900708,199277,22.1,631549,128754,20.4,264066,65998,25,41716
1546,Oklahoma,2010,1768284,6.8,3646869,613067,16.8,914863,223349,24.4,650833,146681,22.5,259531,72594,28,42076
1547,Oklahoma,2011,1772666,5.9,3678912,636083,17.3,921039,219853,23.9,654957,141724,21.6,260064,72557,27.9,43232
1548,Oklahoma,2012,1803863,5.2,3699655,636134,17.2,919649,221664,24.1,659516,145829,22.1,254979,71475,28,44336
1549,Oklahoma,2013,1802073,5.3,3735214,624209,16.7,929261,221024,23.8,666842,144867,21.7,256251,70699,27.6,45724
1550,Oklahoma,2014,1796183,4.5,3759494,623162,16.6,931886,209022,22.4,669691,141065,21.1,257805,63940,24.8,47524
